"transactionId","sku","name","units","value","subcategory","category"
"ACT12_M_54265","crotamiton","crotamiton",2.01,835.59,"SodiumChloride","calcium"
"ACT12_M_54297","cycloprate","cycloprate",3.1,1144.51,"Methane","carbon"
"ACT12_M_54308","cymiazole","cymiazole",8.41,1468.8,"Aspirin","carbon"
"ACT12_M_54313","disulfiram","disulfiram",9,772.49,"PotassiumTartrate","carbon"
"ACT12_M_54315","etoxazole","etoxazole",6.62,277.88,"Bakingsoda","soda"
"ACT12_M_54316","fenazaflor","fenazaflor",3.71,838.33,"Acetaminophen","soda"
"ACT12_M_54524","fenazaquin","fenazaquin",1.41,933.2,"AceticAcid","acid"
"ACT12_M_54569","fluenetil","fluenetil",1.91,1987.81,"Ehtanol","H2"
"ACT12_M_54614","flupentiofenox","flupentiofenox",2.21,1282.97,"CarbonDioxide","carbon"
"ACT12_M_54615","mesulfen","mesulfen",1.64,1523.57,"CalciumCarbonate","calcium"
"ACT12_M_54835","MNAF","MNAF",4.25,2078.24,"SodiumChloride","calcium"
"ACT12_M_54838","nifluridide","nifluridide",4.52,632.18,"Methane","carbon"
"ACT12_M_54839","nikkomycins","nikkomycins",4.45,343.87,"Aspirin","carbon"
"ACT12_M_54861","pyridaben","pyridaben",9.49,2100.01,"PotassiumTartrate","carbon"
"ACT12_M_54862","sulfiram","sulfiram",1.47,1528.9,"Bakingsoda","soda"
"ACT12_M_55047","sulfluramid","sulfluramid",7.98,1222.86,"Acetaminophen","soda"
"ACT12_M_55048","sulfur","sulfur",2.06,1251.61,"AceticAcid","acid"
"ACT12_M_55224","thuringiensin","thuringiensin",3.08,1142.96,"Ehtanol","H2"
"ACT12_M_55443","triarathene","triarathene",9.96,975.98,"CarbonDioxide","carbon"
"ACT12_M_55444","azobenzene","azobenzene",5.84,1540.04,"CalciumCarbonate","calcium"
"ACT12_M_55558","benzoximate","benzoximate",9.26,1747.51,"SodiumChloride","calcium"
"ACT12_M_55581","benzyl benzoate","benzyl benzoate",1.34,302.23,"Methane","carbon"
"ACT12_M_55933","bromopropylate","bromopropylate",2.9,1697.58,"Aspirin","carbon"
"ACT12_M_55971","chlorbenside","chlorbenside",1.51,223.6,"PotassiumTartrate","carbon"
"ACT12_M_55990","chlorfenethol","chlorfenethol",1.66,678.04,"Bakingsoda","soda"
"ACT12_M_55996","chlorfenson","chlorfenson",5.92,1861.61,"Acetaminophen","soda"
"ACT12_M_56060","chlorfensulphide","chlorfensulphide",1.04,86.4,"AceticAcid","acid"
"ACT12_M_56140","chlorobenzilate","chlorobenzilate",7.48,1118.74,"Ehtanol","H2"
"ACT12_M_56145","chloropropylate","chloropropylate",1.62,1627.01,"CarbonDioxide","carbon"
"ACT12_M_56161","cyflumetofen","cyflumetofen",1.9,1504,"CalciumCarbonate","calcium"
"ACT12_M_56384","DDT","DDT",8.31,1850.26,"SodiumChloride","calcium"
"ACT12_M_56419","dicofol","dicofol",1.27,1017,"Methane","carbon"
"ACT12_M_56620","diphenyl sulfone","diphenyl sulfone",2.71,181.65,"Aspirin","carbon"
"ACT12_M_56621","dofenapyn","dofenapyn",6.75,746.85,"PotassiumTartrate","carbon"
"ACT12_M_56636","fenson","fenson",7.23,1125.34,"Bakingsoda","soda"
"ACT12_M_56790","fentrifanil","fentrifanil",2.19,310.31,"Acetaminophen","soda"
"ACT12_M_56826","fluorbenside","fluorbenside",3.07,819.86,"AceticAcid","acid"
"ACT12_M_56898","genit","genit",4.87,1461.07,"Ehtanol","H2"
"ACT12_M_56993","hexachlorophene","hexachlorophene",7.69,127.16,"CarbonDioxide","carbon"
"ACT12_M_57051","phenproxide","phenproxide",2.58,184.6,"CalciumCarbonate","calcium"
"ACT12_M_57134","proclonol","proclonol",6.57,152.07,"SodiumChloride","calcium"
"ACT12_M_57193","tetradifon","tetradifon",1.37,307.65,"Methane","carbon"
"ACT12_M_57373","tetrasul","tetrasul",7.15,1130.4,"Aspirin","carbon"
"ACT12_M_57396","oxime carbamate acaricides","oxime carbamate acaricides",5.44,149.69,"PotassiumTartrate","carbon"
"ACT12_M_57397","aldicarb","aldicarb",1.36,941.79,"Bakingsoda","soda"
"ACT12_M_57585","butocarboxim","butocarboxim",4.77,672.9,"Acetaminophen","soda"
"ACT12_M_57666","oxamyl","oxamyl",8.21,1949.33,"AceticAcid","acid"
"ACT12_M_57668","thiocarboxime","thiocarboxime",4.53,700.53,"Ehtanol","H2"
"ACT12_M_57704","thiofanox","thiofanox",5.08,1431.07,"CarbonDioxide","carbon"
"ACT12_M_57808","carbazate acaricides","carbazate acaricides",8.99,1833.63,"CalciumCarbonate","calcium"
"ACT12_M_57849","bifenazate","bifenazate",3.51,1096.66,"SodiumChloride","calcium"
"ACT12_M_57874","dinitrophenol acaricides","dinitrophenol acaricides",3.9,917.93,"Methane","carbon"
"ACT12_M_57875","binapacryl","binapacryl",6.46,356.78,"Aspirin","carbon"
"ACT12_M_58127","dinex","dinex",7.17,1742.39,"PotassiumTartrate","carbon"
"ACT12_M_58234","dinobuton","dinobuton",9.4,1755.94,"Bakingsoda","soda"
"ACT12_M_58238","dinocap","dinocap",4.85,1433.29,"Acetaminophen","soda"
"ACT12_M_58255","dinocap-4","dinocap-4",2.55,2039.31,"AceticAcid","acid"
"ACT12_M_58294","dinocap-6","dinocap-6",7.72,1596.25,"Ehtanol","H2"
"ACT12_M_58305","dinocton","dinocton",1.41,961.77,"CarbonDioxide","carbon"
"ACT12_M_58316","dinopenton","dinopenton",3.14,1718.74,"CalciumCarbonate","calcium"
"ACT12_M_58363","dinosulfon","dinosulfon",7.63,483.5,"SodiumChloride","calcium"
"ACT12_M_58385","dinoterbon","dinoterbon",6.48,1252.17,"Methane","carbon"
"ACT12_M_58393","DNOC","DNOC",8.92,262.31,"Aspirin","carbon"
"ACT12_M_58407","formamidine acaricides","formamidine acaricides",5.49,1693.9,"PotassiumTartrate","carbon"
"ACT12_M_58436","amitraz","amitraz",9.41,1330.16,"Bakingsoda","soda"
"ACT12_M_58442","chlordimeform","chlordimeform",4.74,340.58,"Acetaminophen","soda"
"ACT12_M_58479","chloromebuform","chloromebuform",9.73,1058.44,"AceticAcid","acid"
"ACT12_M_58551","formetanate","formetanate",5.91,1331.02,"Ehtanol","H2"
"ACT12_M_58563","formparanate","formparanate",1.95,499.58,"CarbonDioxide","carbon"
"ACT12_M_58642","medimeform","medimeform",8.87,111.56,"CalciumCarbonate","calcium"
"ACT12_M_58701","semiamitraz","semiamitraz",1.13,1513.9,"SodiumChloride","calcium"
"ACT12_M_58729","isoxazoline acaricides","isoxazoline acaricides",2.29,443.79,"Methane","carbon"
"ACT12_M_58744","afoxolaner","afoxolaner",3.91,1808.36,"Aspirin","carbon"
"ACT12_M_58853","esafoxolaner","esafoxolaner",2.53,1958.48,"PotassiumTartrate","carbon"
"ACT12_M_58856","fluralaner","fluralaner",9.69,1037.89,"Bakingsoda","soda"
"ACT12_M_58912","lotilaner","lotilaner",3.12,1546.06,"Acetaminophen","soda"
"ACT12_M_58949","sarolaner","sarolaner",1.42,584.32,"AceticAcid","acid"
"ACT12_M_58953","tigolaner","tigolaner",9.4,1141.22,"Ehtanol","H2"
"ACT12_M_58956","macrocyclic lactone acaricides","macrocyclic lactone acaricides",8.44,1954.52,"CarbonDioxide","carbon"
"ACT12_M_58972","tetranactin","tetranactin",1.26,778.68,"CalciumCarbonate","calcium"
"ACT12_M_58973","avermectin acaricides","avermectin acaricides",2.66,172.52,"SodiumChloride","calcium"
"ACT12_M_59008","abamectin","abamectin",6.15,199.04,"Methane","carbon"
"ACT12_M_59050","doramectin","doramectin",9.43,1623.6,"Aspirin","carbon"
"ACT12_M_59051","eprinomectin","eprinomectin",7.65,1482.36,"PotassiumTartrate","carbon"
"ACT12_M_59052","ivermectin","ivermectin",9.45,870.91,"Bakingsoda","soda"
"ACT12_M_59079","selamectin","selamectin",3.47,930.55,"Acetaminophen","soda"
"ACT12_M_59084","milbemycin acaricides","milbemycin acaricides",1.36,1164.4,"AceticAcid","acid"
"ACT12_M_59104","milbemectin","milbemectin",1.22,1351.8,"Ehtanol","H2"
"ACT12_M_59115","milbemycin oxime","milbemycin oxime",9.54,1163.25,"CarbonDioxide","carbon"
"ACT12_M_59116","moxidectin","moxidectin",1.55,1149.6,"CalciumCarbonate","calcium"
"ACT12_M_59126","mite growth regulators","mite growth regulators",1.63,1517.17,"SodiumChloride","calcium"
"ACT12_M_59127","clofentezine","clofentezine",8.22,377.82,"Methane","carbon"
"ACT12_M_59181","cyromazine","cyromazine",2.53,1192.11,"Aspirin","carbon"
"ACT12_M_59192","diflovidazin","diflovidazin",9.94,585.54,"PotassiumTartrate","carbon"
"ACT12_M_59193","dofenapyn","dofenapyn",8.55,1367.69,"Bakingsoda","soda"
"ACT12_M_59194","fluazuron","fluazuron",4.86,447.06,"Acetaminophen","soda"
"ACT12_M_59206","flubenzimine","flubenzimine",5.24,491.78,"AceticAcid","acid"
"ACT12_M_59236","flucycloxuron","flucycloxuron",6.39,975.9,"Ehtanol","H2"
"ACT12_M_59269","flufenoxuron","flufenoxuron",9.91,2074.44,"CarbonDioxide","carbon"
"ACT12_M_59271","hexythiazox","hexythiazox",5.76,701.3,"CalciumCarbonate","calcium"
"ACT12_M_59318","organochlorine acaricides","organochlorine acaricides",3.54,198.82,"SodiumChloride","calcium"
"ACT12_M_59319","bromocyclen","bromocyclen",9.59,1055.91,"Methane","carbon"
"ACT12_M_59320","camphechlor","camphechlor",7.92,1858.48,"Aspirin","carbon"
"ACT12_M_59321","DDT","DDT",7.86,1091.45,"PotassiumTartrate","carbon"
"ACT12_M_59322","dienochlor","dienochlor",2.55,1766.05,"Bakingsoda","soda"
"ACT12_M_59323","endosulfan","endosulfan",2.97,1185.16,"Acetaminophen","soda"
"ACT12_M_59324","lindane","lindane",3.45,474.12,"AceticAcid","acid"
"ACT12_M_59325","organophosphorus acaricides","organophosphorus acaricides",1.87,1323.68,"Ehtanol","H2"
"ACT12_M_59326","organophosphate acaricides","organophosphate acaricides",7.8,1990.51,"CarbonDioxide","carbon"
"ACT12_M_59327","chlorfenvinphos","chlorfenvinphos",1.91,425.65,"CalciumCarbonate","calcium"
"ACT12_M_59328","crotoxyphos","crotoxyphos",1.76,1585.97,"SodiumChloride","calcium"
"ACT12_M_59329","dichlorvos","dichlorvos",5.91,109.07,"Methane","carbon"
"ACT12_M_59330","heptenophos","heptenophos",8.63,1825.71,"Aspirin","carbon"
"ACT12_M_59331","mevinphos","mevinphos",1.63,1800.89,"PotassiumTartrate","carbon"
"ACT12_M_59332","monocrotophos","monocrotophos",7.11,145.23,"Bakingsoda","soda"
"ACT12_M_59333","naled","naled",4.2,1103.65,"Acetaminophen","soda"
"ACT12_M_59338","TEPP","TEPP",5.04,468.67,"AceticAcid","acid"
"ACT12_M_59339","tetrachlorvinphos","tetrachlorvinphos",4.62,1728.02,"Ehtanol","H2"
"ACT12_M_59341","organothiophosphate acaricides","organothiophosphate acaricides",8.75,997.32,"CarbonDioxide","carbon"
"ACT12_M_59342","amidithion","amidithion",9.22,1327.8,"CalciumCarbonate","calcium"
"ACT12_M_59343","amiton","amiton",5.77,810.75,"SodiumChloride","calcium"
"ACT12_M_59344","azinphos-ethyl","azinphos-ethyl",6.4,1481.51,"Methane","carbon"
"ACT12_M_59354","azinphos-methyl","azinphos-methyl",6.45,270.44,"Aspirin","carbon"
"ACT12_M_59370","azothoate","azothoate",5.1,1762.67,"PotassiumTartrate","carbon"
"ACT12_M_59393","benoxafos","benoxafos",1.04,1372.92,"Bakingsoda","soda"
"ACT12_M_59396","bromophos","bromophos",8.1,1534.95,"Acetaminophen","soda"
"ACT12_M_59397","bromophos-ethyl","bromophos-ethyl",5.46,453.95,"AceticAcid","acid"
"ACT12_M_59442","carbophenothion","carbophenothion",9.3,2105.35,"Ehtanol","H2"
"ACT12_M_59443","chlorpyrifos","chlorpyrifos",2.84,87.73,"CarbonDioxide","carbon"
"ACT12_M_59444","chlorthiophos","chlorthiophos",9.88,767.2,"CalciumCarbonate","calcium"
"ACT12_M_59478","coumaphos","coumaphos",4.77,624.09,"SodiumChloride","calcium"
"ACT12_M_59479","cyanthoate","cyanthoate",8.57,1639.31,"Methane","carbon"
"ACT12_M_59485","demeton","demeton",4.61,1086.01,"Aspirin","carbon"
"ACT12_M_59487","demeton-O","demeton-O",1.44,251.93,"PotassiumTartrate","carbon"
"ACT12_M_59504","demeton-S","demeton-S",1.6,1520.42,"Bakingsoda","soda"
"ACT12_M_59533","demeton-methyl","demeton-methyl",6.48,27.47,"Acetaminophen","soda"
"ACT12_M_59543","demeton-O-methyl","demeton-O-methyl",2.19,1320.1,"AceticAcid","acid"
"ACT12_M_59547","demeton-S-methyl","demeton-S-methyl",4.3,391.05,"Ehtanol","H2"
"ACT12_M_59548","demeton-S-methylsulphon","demeton-S-methylsulphon",9.07,1470.89,"CarbonDioxide","carbon"
"ACT12_M_59550","dialifos","dialifos",6.77,1138.98,"CalciumCarbonate","calcium"
"ACT12_M_59561","diazinon","diazinon",4.41,220,"SodiumChloride","calcium"
"ACT12_M_59562","dimethoate","dimethoate",4.6,2053.63,"Methane","carbon"
"ACT12_M_59565","dioxathion","dioxathion",4.83,441.9,"Aspirin","carbon"
"ACT12_M_59569","disulfoton","disulfoton",7.6,1968.82,"PotassiumTartrate","carbon"
"ACT12_M_59570","endothion","endothion",8.86,2035.72,"Bakingsoda","soda"
"ACT12_M_59571","ethion","ethion",2.15,1258.46,"Acetaminophen","soda"
"ACT12_M_59573","ethoate-methyl","ethoate-methyl",5.55,1214.4,"AceticAcid","acid"
"ACT12_M_59574","formothion","formothion",1.27,1890.72,"Ehtanol","H2"
"ACT12_M_59575","malathion","malathion",7.1,29.88,"CarbonDioxide","carbon"
"ACT12_M_59576","mecarbam","mecarbam",7.64,424.72,"CalciumCarbonate","calcium"
"ACT12_M_59577","methacrifos","methacrifos",6.04,289.22,"SodiumChloride","calcium"
"ACT12_M_59578","omethoate","omethoate",9.45,1326.53,"Methane","carbon"
"ACT12_M_59579","oxydeprofos","oxydeprofos",5.2,1486.86,"Aspirin","carbon"
"ACT12_M_59580","oxydisulfoton","oxydisulfoton",2.58,722.54,"PotassiumTartrate","carbon"
"ACT12_M_59583","parathion","parathion",5.53,1552.63,"Bakingsoda","soda"
"ACT12_M_59584","phenkapton","phenkapton",7.95,128.12,"Acetaminophen","soda"
"ACT12_M_59592","phorate","phorate",1.76,2036.96,"AceticAcid","acid"
"ACT12_M_59593","phosalone","phosalone",9,1970.11,"Ehtanol","H2"
"ACT12_M_59594","phosmet","phosmet",4.36,625,"CarbonDioxide","carbon"
"ACT12_M_59607","phostin","phostin",4.18,1682.24,"CalciumCarbonate","calcium"
"ACT12_M_59609","phoxim","phoxim",8.52,1801.09,"SodiumChloride","calcium"
"ACT12_M_59612","pirimiphos-methyl","pirimiphos-methyl",6.36,484.39,"Methane","carbon"
"ACT12_M_59613","prothidathion","prothidathion",4.83,199.24,"Aspirin","carbon"
"ACT12_M_59618","prothoate","prothoate",2.88,455.23,"PotassiumTartrate","carbon"
"ACT12_M_59619","pyrimitate","pyrimitate",5.99,1281.68,"Bakingsoda","soda"
"ACT12_M_59620","quinalphos","quinalphos",1.56,101.52,"Acetaminophen","soda"
"ACT12_M_59630","quintiofos","quintiofos",7.59,1687.92,"AceticAcid","acid"
"ACT12_M_59657","sophamide","sophamide",3.88,1519.91,"Ehtanol","H2"
"ACT12_M_59658","sulfotep","sulfotep",8.19,1949.41,"CarbonDioxide","carbon"
"ACT12_M_59659","thiometon","thiometon",9.19,1543.86,"CalciumCarbonate","calcium"
"ACT12_M_59679","triazophos","triazophos",8.84,1497.93,"SodiumChloride","calcium"
"ACT12_M_59682","trifenofos","trifenofos",9.13,277.75,"Methane","carbon"
"ACT12_M_59699","vamidothion","vamidothion",2.95,488.74,"Aspirin","carbon"
"ACT12_M_59701","phosphonate acaricides","phosphonate acaricides",1.78,262.65,"PotassiumTartrate","carbon"
"ACT12_M_59702","trichlorfon","trichlorfon",3.35,416.73,"Bakingsoda","soda"
"ACT12_M_59736","phosphoramidothioate acaricides","phosphoramidothioate acaricides",7.13,307.38,"Acetaminophen","soda"
"ACT12_M_59738","isocarbophos","isocarbophos",2.45,778.76,"AceticAcid","acid"
"ACT12_M_59739","methamidophos","methamidophos",3.44,1680.12,"Ehtanol","H2"
"ACT12_M_59746","propetamphos","propetamphos",1.82,119.75,"CarbonDioxide","carbon"
"ACT12_M_59747","phosphorodiamide acaricides","phosphorodiamide acaricides",8.65,597,"CalciumCarbonate","calcium"
"ACT12_M_59748","dimefox","dimefox",9.71,1573.6,"SodiumChloride","calcium"
"ACT12_M_59757","mipafox","mipafox",8.31,551.6,"Methane","carbon"
"ACT12_M_59758","schradan","schradan",9.64,1681.05,"Aspirin","carbon"
"ACT12_M_59779","organotin acaricides","organotin acaricides",2.01,1386.02,"PotassiumTartrate","carbon"
"ACT12_M_59780","azocyclotin","azocyclotin",5.68,1704.98,"Bakingsoda","soda"
"ACT12_M_59781","cyhexatin","cyhexatin",5.86,46.12,"Acetaminophen","soda"
"ACT12_M_59782","fenbutatin oxide","fenbutatin oxide",7.75,475.05,"AceticAcid","acid"
"ACT12_M_59783","phostin","phostin",1.28,57.05,"Ehtanol","H2"
"ACT12_M_59784","phenylsulfamide acaricides","phenylsulfamide acaricides",3.4,523.75,"CarbonDioxide","carbon"
"ACT12_M_59785","dichlofluanid","dichlofluanid",1.25,2115.51,"CalciumCarbonate","calcium"
"ACT12_M_59802","phthalimide acaricides","phthalimide acaricides",1.97,1783.87,"SodiumChloride","calcium"
"ACT12_M_59803","dialifos","dialifos",2.31,1867.56,"Methane","carbon"
"ACT12_M_59804","phosmet","phosmet",8.63,592.1,"Aspirin","carbon"
"ACT12_M_59807","pyrazole acaricides","pyrazole acaricides",5.39,213.14,"PotassiumTartrate","carbon"
"ACT12_M_59810","cyenopyrafen","cyenopyrafen",5.61,1826.33,"Bakingsoda","soda"
"ACT12_M_59811","cyetpyrafen","cyetpyrafen",1.18,38.64,"Acetaminophen","soda"
"ACT12_M_59814","fenpyroximate","fenpyroximate",8.63,1940.54,"AceticAcid","acid"
"ACT12_M_59816","phenylpyrazole acaricides","phenylpyrazole acaricides",6.08,1363.21,"Ehtanol","H2"
"ACT12_M_59817","acetoprole","acetoprole",6.63,392.8,"CarbonDioxide","carbon"
"ACT12_M_59818","fipronil","fipronil",2.5,2041.01,"CalciumCarbonate","calcium"
"ACT12_M_59819","vaniliprole","vaniliprole",1.38,1473.09,"SodiumChloride","calcium"
"ACT12_M_59820","pyrazolecarboxamide acaricides","pyrazolecarboxamide acaricides",8.8,1759.6,"Methane","carbon"
"ACT12_M_59821","pyflubumide","pyflubumide",8.37,1530.41,"Aspirin","carbon"
"ACT12_M_59827","tebufenpyrad","tebufenpyrad",2.43,44.62,"PotassiumTartrate","carbon"
"ACT12_M_59828","pyrethroid acaricides","pyrethroid acaricides",1.32,207.06,"Bakingsoda","soda"
"ACT12_M_59829","pyrethroid ester acaricides","pyrethroid ester acaricides",2.88,1736.32,"Acetaminophen","soda"
"ACT12_M_59830","acrinathrin","acrinathrin",4.04,1148.82,"AceticAcid","acid"
"ACT12_M_59831","bifenthrin","bifenthrin",6.99,51.77,"Ehtanol","H2"
"ACT12_M_59865","brofluthrinate","brofluthrinate",3.36,63.25,"CarbonDioxide","carbon"
"ACT12_M_59883","cyhalothrin","cyhalothrin",9.21,1989.4,"CalciumCarbonate","calcium"
"ACT12_M_59884","cypermethrin","cypermethrin",6,471.71,"SodiumChloride","calcium"
"ACT12_M_59896","alpha-cypermethrin","alpha-cypermethrin",3.37,325.45,"Methane","carbon"
"ACT12_M_59902","fenpropathrin","fenpropathrin",3.91,1343.83,"Aspirin","carbon"
"ACT12_M_59903","fenvalerate","fenvalerate",9.53,897.77,"PotassiumTartrate","carbon"
"ACT12_M_59909","flucythrinate","flucythrinate",5.62,1004.24,"Bakingsoda","soda"
"ACT12_M_59913","flumethrin","flumethrin",8.61,788.99,"Acetaminophen","soda"
"ACT12_M_59918","fluvalinate","fluvalinate",7.37,1052.17,"AceticAcid","acid"
"ACT12_M_59930","tau-fluvalinate","tau-fluvalinate",7.84,103.61,"Ehtanol","H2"
"ACT12_M_59931","permethrin","permethrin",9.32,1700.18,"CarbonDioxide","carbon"
"ACT12_M_59933","pyrethroid ether acaricides","pyrethroid ether acaricides",6.03,1729.79,"CalciumCarbonate","calcium"
"ACT12_M_59934","halfenprox","halfenprox",4.41,426.82,"SodiumChloride","calcium"
"ACT12_M_59935","pyrimidinamine acaricides","pyrimidinamine acaricides",3.84,1019.73,"Methane","carbon"
"ACT12_M_59936","pyrimidifen","pyrimidifen",1.28,1910.46,"Aspirin","carbon"
"ACT12_M_59937","pyrrole acaricides","pyrrole acaricides",7.96,149.19,"PotassiumTartrate","carbon"
"ACT12_M_59938","chlorfenapyr","chlorfenapyr",6.66,94.06,"Bakingsoda","soda"
"ACT12_M_59942","quaternary ammonium acaricides","quaternary ammonium acaricides",5.08,2054.02,"Acetaminophen","soda"
"ACT12_M_59950","sanguinarine","sanguinarine",2.89,1399.17,"AceticAcid","acid"
"ACT12_M_59955","quinoxaline acaricides","quinoxaline acaricides",6.07,2080.02,"Ehtanol","H2"
"ACT12_M_59962","chinomethionat","chinomethionat",4.19,1972.47,"CarbonDioxide","carbon"
"ACT12_M_59963","thioquinox","thioquinox",8.63,2057.31,"CalciumCarbonate","calcium"
"ACT12_M_59989","strobilurin acaricides","strobilurin acaricides",4.02,1737.71,"SodiumChloride","calcium"
"ACT12_M_60019","methoxyacrylate strobilurin acaricides","methoxyacrylate strobilurin acaricides",8.7,1857.53,"Methane","carbon"
"ACT12_M_60023","bifujunzhi","bifujunzhi",2.59,455.28,"Aspirin","carbon"
"ACT12_M_60024","fluacrypyrim","fluacrypyrim",2.2,1448.96,"PotassiumTartrate","carbon"
"ACT12_M_60026","flufenoxystrobin","flufenoxystrobin",6.14,1651.42,"Bakingsoda","soda"
"ACT12_M_60037","pyriminostrobin","pyriminostrobin",6.3,953.67,"Acetaminophen","soda"
"ACT12_M_60038","sulfite ester acaricides","sulfite ester acaricides",6.08,1391.61,"AceticAcid","acid"
"ACT12_M_60047","aramite","aramite",6.83,833.29,"Ehtanol","H2"
"ACT12_M_60048","propargite","propargite",6.58,400.64,"CarbonDioxide","carbon"
"ACT12_M_60051","tetronic acid acaricides","tetronic acid acaricides",1.04,1775.72,"CalciumCarbonate","calcium"
"ACT12_M_60052","spirodiclofen","spirodiclofen",2.88,1030.04,"SodiumChloride","calcium"
"ACT12_M_60055","spiromesifen","spiromesifen",4.99,1384.53,"Methane","carbon"
"ACT12_M_60057","tetrazine acaricides","tetrazine acaricides",7.8,1931.26,"Aspirin","carbon"
"ACT12_M_60062","clofentezine","clofentezine",2.87,285.22,"PotassiumTartrate","carbon"
"ACT12_M_60067","diflovidazin","diflovidazin",3.05,376.13,"Bakingsoda","soda"
"ACT12_M_60068","thiazolidine acaricides","thiazolidine acaricides",5.72,1411.74,"Acetaminophen","soda"
"ACT12_M_60069","flubenzimine","flubenzimine",6.04,1115.85,"AceticAcid","acid"
"ACT12_M_60077","hexythiazox","hexythiazox",7.36,2027.01,"Ehtanol","H2"
"ACT12_M_60078","thiocarbamate acaricides","thiocarbamate acaricides",4.44,365.03,"CarbonDioxide","carbon"
"ACT12_M_60079","fenothiocarb","fenothiocarb",5.1,2007.87,"CalciumCarbonate","calcium"
"ACT12_M_60089","thiourea acaricides","thiourea acaricides",3.01,1611.88,"SodiumChloride","calcium"
"ACT12_M_60090","chloromethiuron","chloromethiuron",1.43,1812.76,"Methane","carbon"
"ACT12_M_60091","diafenthiuron","diafenthiuron",1.95,1821.3,"Aspirin","carbon"
"ACT12_M_60092","unclassified acaricides","unclassified acaricides",4.34,1489.18,"PotassiumTartrate","carbon"
